step,epoch,batch,loss,cls_loss,ra_loss,weighted_ra_loss,ra_loss_weight,lr
20,1,20,1.175498604774475,0.6947160959243774,48.07825469970703,0.48078253865242004,0.01,0.0001
40,1,40,1.2019801139831543,0.729092001914978,47.28881072998047,0.4728880822658539,0.01,0.0001
60,1,60,1.1368467807769775,0.6623108386993408,47.45359420776367,0.4745359420776367,0.01,0.0001
80,1,80,1.103202223777771,0.6297199130058289,47.34823226928711,0.47348231077194214,0.01,0.0001
100,1,100,1.1721043586730957,0.7215622663497925,45.05420684814453,0.45054206252098083,0.01,0.0001
120,1,120,1.0903064012527466,0.6320086717605591,45.82977294921875,0.4582977294921875,0.01,0.0001
140,1,140,1.19600248336792,0.7390499114990234,45.69526290893555,0.45695263147354126,0.01,0.0001
160,1,160,1.1695759296417236,0.714102566242218,45.547340393066406,0.455473393201828,0.01,0.0001
180,1,180,1.1173601150512695,0.6498970985412598,46.74629592895508,0.467462956905365,0.01,0.0001
200,1,200,1.1405701637268066,0.6920273303985596,44.85429000854492,0.44854289293289185,0.01,0.0001
220,1,220,1.1073927879333496,0.6654040813446045,44.19886779785156,0.44198867678642273,0.01,0.0001
240,1,240,1.2785568237304688,0.8150681257247925,46.348876953125,0.46348875761032104,0.01,0.0001
260,1,260,1.1873767375946045,0.7295258045196533,45.785099029541016,0.45785099267959595,0.01,0.0001
280,1,280,1.059469223022461,0.6114558577537537,44.80133819580078,0.4480133652687073,0.01,0.0001
300,1,300,1.0014581680297852,0.5464484095573425,45.50098419189453,0.4550098180770874,0.01,0.0001
320,1,320,1.1503992080688477,0.6835154294967651,46.688385009765625,0.4668838381767273,0.01,0.0001
340,1,340,1.1812398433685303,0.7327467203140259,44.84931564331055,0.4484931528568268,0.01,0.0001
360,1,360,1.1118987798690796,0.6493725776672363,46.25262451171875,0.46252623200416565,0.01,0.0001
380,1,380,1.1150397062301636,0.6674283742904663,44.76113510131836,0.44761133193969727,0.01,0.0001
400,1,400,1.054358959197998,0.627808690071106,42.655029296875,0.4265502691268921,0.01,0.0001
420,1,420,1.0462658405303955,0.6048678159713745,44.139808654785156,0.44139808416366577,0.01,0.0001
440,1,440,1.122435450553894,0.6797786355018616,44.26567840576172,0.4426567852497101,0.01,0.0001
460,1,460,1.2366384267807007,0.816971480846405,41.96669387817383,0.41966691613197327,0.01,0.0001
480,1,480,1.0450714826583862,0.6089802980422974,43.60912322998047,0.43609121441841125,0.01,0.0001
500,1,500,0.9711275100708008,0.560694694519043,41.04328155517578,0.4104328155517578,0.01,0.0001
520,1,520,1.0683605670928955,0.6635846495628357,40.47759246826172,0.4047759175300598,0.01,0.0001
540,1,540,1.1526285409927368,0.7255476713180542,42.70808410644531,0.42708083987236023,0.01,0.0001
560,1,560,1.0542670488357544,0.6599494218826294,39.4317626953125,0.394317626953125,0.01,0.0001
580,1,580,1.0672342777252197,0.6899654865264893,37.72688674926758,0.37726885080337524,0.01,0.0001
600,1,600,1.1701828241348267,0.7824668884277344,38.7715950012207,0.3877159357070923,0.01,0.0001
620,1,620,1.148082971572876,0.7354971766471863,41.258575439453125,0.4125857353210449,0.01,0.0001
640,1,640,0.9256268739700317,0.5496491193771362,37.5977783203125,0.3759777843952179,0.01,0.0001
660,1,660,0.9482060670852661,0.5621518492698669,38.60542297363281,0.38605421781539917,0.01,0.0001
680,1,680,0.9580765962600708,0.5752432346343994,38.28334045410156,0.3828333914279938,0.01,0.0001
700,1,700,1.182319164276123,0.8148806095123291,36.74385452270508,0.36743852496147156,0.01,0.0001
720,1,720,1.0193734169006348,0.6547441482543945,36.46293258666992,0.364629328250885,0.01,0.0001
740,1,740,0.8916550874710083,0.5321675539016724,35.94875717163086,0.3594875633716583,0.01,0.0001
760,1,760,1.0795793533325195,0.7175349593162537,36.20443344116211,0.3620443344116211,0.01,0.0001
780,1,780,0.9966758489608765,0.6328049898147583,36.3870849609375,0.3638708293437958,0.01,0.0001
800,1,800,0.9985977411270142,0.6261852979660034,37.24124526977539,0.37241244316101074,0.01,0.0001
820,1,820,0.9597408771514893,0.582908034324646,37.68328094482422,0.3768328130245209,0.01,0.0001
840,1,840,0.9974217414855957,0.6319997310638428,36.54220199584961,0.36542201042175293,0.01,0.0001
860,1,860,1.0078859329223633,0.6498922109603882,35.79937744140625,0.3579937517642975,0.01,0.0001
880,1,880,1.1354916095733643,0.7758013606071472,35.969032287597656,0.3596903085708618,0.01,0.0001
900,1,900,1.0143117904663086,0.6624672412872314,35.184452056884766,0.35184451937675476,0.01,0.0001
920,1,920,0.9168588519096375,0.5663090944290161,35.05497741699219,0.35054975748062134,0.01,0.0001
940,1,940,1.1001452207565308,0.7229311466217041,37.721412658691406,0.37721410393714905,0.01,0.0001
960,1,960,1.1150578260421753,0.7498726844787598,36.518516540527344,0.3651851713657379,0.01,0.0001
980,1,980,0.9635230302810669,0.6028310656547546,36.06919860839844,0.36069196462631226,0.01,0.0001
1000,1,1000,0.857740044593811,0.5087289214134216,34.90111541748047,0.3490111529827118,0.01,0.0001
1020,1,1020,1.119739055633545,0.7635267972946167,35.62122344970703,0.35621222853660583,0.01,0.0001
1040,1,1040,0.9283207654953003,0.5740540027618408,35.42667770385742,0.3542667627334595,0.01,0.0001
1060,1,1060,0.9905537962913513,0.6198604106903076,37.069339752197266,0.3706933856010437,0.01,0.0001
1080,1,1080,0.9961250424385071,0.6300712823867798,36.605377197265625,0.3660537600517273,0.01,0.0001
1100,1,1100,0.9129464626312256,0.5513182878494263,36.162818908691406,0.3616281747817993,0.01,0.0001
1120,1,1120,0.9335821866989136,0.5653283596038818,36.82538604736328,0.3682538568973541,0.01,0.0001
1140,1,1140,0.7916363477706909,0.42896708846092224,36.266929626464844,0.36266928911209106,0.01,0.0001
1160,1,1160,1.0419065952301025,0.6840270757675171,35.787960052490234,0.3578795790672302,0.01,0.0001
1180,1,1180,1.0277533531188965,0.6748746633529663,35.287864685058594,0.3528786301612854,0.01,0.0001
1200,1,1200,1.1320866346359253,0.7473878264427185,38.46988296508789,0.3846988081932068,0.01,0.0001
1220,1,1220,0.9184093475341797,0.5604492425918579,35.7960090637207,0.3579600751399994,0.01,0.0001
1240,1,1240,0.967475414276123,0.6055349111557007,36.19404983520508,0.36194050312042236,0.01,0.0001
1260,1,1260,0.938560962677002,0.5760782957077026,36.24826431274414,0.36248263716697693,0.01,0.0001
1280,1,1280,0.8937937021255493,0.5353869199752808,35.840675354003906,0.35840675234794617,0.01,0.0001
1300,1,1300,0.8601911067962646,0.5091313123703003,35.10597610473633,0.35105976462364197,0.01,0.0001
1320,1,1320,0.9423949718475342,0.5909259915351868,35.14690017700195,0.3514689803123474,0.01,0.0001
1340,1,1340,0.9519370198249817,0.591876745223999,36.00602722167969,0.36006027460098267,0.01,0.0001
1360,1,1360,0.9600155353546143,0.5934474468231201,36.65680694580078,0.36656805872917175,0.01,0.0001
1380,1,1380,0.9561466574668884,0.6023594737052917,35.378719329833984,0.3537871837615967,0.01,0.0001
1400,1,1400,0.961327850818634,0.6080914735794067,35.323638916015625,0.3532363772392273,0.01,0.0001
1420,1,1420,0.9043048620223999,0.5542813539505005,35.00235366821289,0.3500235378742218,0.01,0.0001
1440,1,1440,1.0116125345230103,0.6537041664123535,35.79084014892578,0.3579083979129791,0.01,0.0001
1460,1,1460,1.0645698308944702,0.694778561592102,36.9791259765625,0.3697912395000458,0.01,0.0001
1480,1,1480,0.8216331005096436,0.46746066212654114,35.41724395751953,0.3541724383831024,0.01,0.0001
1500,1,1500,0.909706711769104,0.5552303194999695,35.447635650634766,0.35447636246681213,0.01,0.0001
1520,1,1520,1.0049604177474976,0.6544305086135864,35.0529899597168,0.35052987933158875,0.01,0.0001
1540,1,1540,0.8823226690292358,0.5326871275901794,34.96355438232422,0.3496355414390564,0.01,0.0001
1560,1,1560,1.127587080001831,0.7624019384384155,36.51852035522461,0.3651852011680603,0.01,0.0001
1580,1,1580,0.8149981498718262,0.46693000197410583,34.80681610107422,0.34806814789772034,0.01,0.0001
1600,1,1600,0.9021521806716919,0.5448764562606812,35.727569580078125,0.35727569460868835,0.01,0.0001
1620,1,1620,0.9172706007957458,0.5672325491905212,35.003807067871094,0.3500380516052246,0.01,0.0001
1640,1,1640,1.011780858039856,0.6563807725906372,35.540008544921875,0.35540008544921875,0.01,0.0001
1660,1,1660,1.1583276987075806,0.7997890710830688,35.85386657714844,0.3585386574268341,0.01,0.0001
1680,1,1680,1.0679564476013184,0.7162090539932251,35.174747467041016,0.35174745321273804,0.01,0.0001
1700,1,1700,0.8462131023406982,0.4888514280319214,35.73617172241211,0.35736170411109924,0.01,0.0001
1720,1,1720,0.9378878474235535,0.5851513147354126,35.27365493774414,0.35273653268814087,0.01,0.0001
1740,1,1740,0.8613452315330505,0.49775704741477966,36.35881805419922,0.3635881841182709,0.01,0.0001
1760,1,1760,0.857386589050293,0.5062326788902283,35.115394592285156,0.3511539399623871,0.01,0.0001
1780,1,1780,0.9396657347679138,0.5893746018409729,35.02911376953125,0.3502911329269409,0.01,0.0001
1800,1,1800,0.9500253200531006,0.5998612642288208,35.01641082763672,0.3501640856266022,0.01,0.0001
1820,1,1820,0.9311482906341553,0.5693921446800232,36.17561340332031,0.3617561161518097,0.01,0.0001
1840,1,1840,0.74253249168396,0.39263609051704407,34.98964309692383,0.3498964309692383,0.01,0.0001
1860,1,1860,0.8647053241729736,0.5039839148521423,36.0721435546875,0.3607214391231537,0.01,0.0001
1880,1,1880,0.9900962114334106,0.6372997760772705,35.279640197753906,0.35279640555381775,0.01,0.0001
1900,1,1900,0.9889944791793823,0.636330246925354,35.26642608642578,0.3526642620563507,0.01,0.0001
1920,1,1920,0.7959234714508057,0.44710028171539307,34.882320404052734,0.3488231897354126,0.01,0.0001
1940,1,1940,0.7697192430496216,0.4175818860530853,35.2137336730957,0.35213732719421387,0.01,0.0001
1960,1,1960,0.9410051107406616,0.588497519493103,35.25075912475586,0.3525075912475586,0.01,0.0001
1980,1,1980,0.9585274457931519,0.6019982695579529,35.65291976928711,0.356529176235199,0.01,0.0001
2000,1,2000,0.9093992710113525,0.5541529059410095,35.524635314941406,0.35524633526802063,0.01,0.0001
2020,1,2020,0.9706329703330994,0.621161699295044,34.94712829589844,0.3494712710380554,0.01,0.0001
2040,1,2040,0.9974654316902161,0.6474091410636902,35.00563049316406,0.3500562906265259,0.01,0.0001
2060,1,2060,0.7924585342407227,0.4351561963558197,35.73023223876953,0.35730230808258057,0.01,0.0001
2080,1,2080,0.9182112216949463,0.5550944209098816,36.31167984008789,0.3631168007850647,0.01,0.0001
2100,1,2100,0.9031429290771484,0.5291991233825684,37.394378662109375,0.3739437758922577,0.01,0.0001
2120,1,2120,0.8053030371665955,0.4520334005355835,35.32696533203125,0.35326963663101196,0.01,0.0001
2140,1,2140,0.7994940280914307,0.45093798637390137,34.85560607910156,0.3485560417175293,0.01,0.0001
2160,1,2160,0.9606462121009827,0.5832505822181702,37.73956298828125,0.3773956298828125,0.01,0.0001
2180,1,2180,0.855109453201294,0.5013552904129028,35.37541961669922,0.3537541925907135,0.01,0.0001
2200,1,2200,0.9552798271179199,0.6055876016616821,34.9692268371582,0.3496922552585602,0.01,0.0001
2220,1,2220,0.7732441425323486,0.42231127619743347,35.09328842163086,0.35093286633491516,0.01,0.0001
2240,1,2240,0.826423704624176,0.4779559373855591,34.846778869628906,0.34846776723861694,0.01,0.0001
2260,1,2260,0.8202508687973022,0.4653601050376892,35.489078521728516,0.35489076375961304,0.01,0.0001
2280,1,2280,0.700790286064148,0.35151544213294983,34.92748260498047,0.34927481412887573,0.01,0.0001
2300,1,2300,1.018558382987976,0.6689407825469971,34.96176528930664,0.3496176302433014,0.01,0.0001
2320,1,2320,0.8475558757781982,0.4891570210456848,35.83988952636719,0.3583988845348358,0.01,0.0001
2340,1,2340,0.9302000999450684,0.580883800983429,34.9316291809082,0.349316269159317,0.01,0.0001
2360,1,2360,0.7949965000152588,0.430566668510437,36.44298553466797,0.36442986130714417,0.01,0.0001
2380,1,2380,1.1099426746368408,0.758331835269928,35.16108322143555,0.35161080956459045,0.01,0.0001
2400,1,2400,0.8118321895599365,0.45602551102638245,35.580665588378906,0.3558066487312317,0.01,0.0001
2420,1,2420,0.9778451919555664,0.6114585995674133,36.6386604309082,0.3663865923881531,0.01,0.0001
2440,1,2440,0.7848129272460938,0.42849117517471313,35.63217544555664,0.3563217520713806,0.01,0.0001
2460,1,2460,0.8695484399795532,0.5006637573242188,36.88847351074219,0.36888471245765686,0.01,0.0001
2480,1,2480,0.9773380756378174,0.6066322326660156,37.070587158203125,0.37070587277412415,0.01,0.0001
2500,1,2500,0.7251395583152771,0.373198926448822,35.19406509399414,0.3519406318664551,0.01,0.0001
2520,1,2520,0.7999390363693237,0.4517503082752228,34.81887435913086,0.34818872809410095,0.01,0.0001
2540,1,2540,0.9381095170974731,0.5814785957336426,35.66309356689453,0.35663092136383057,0.01,0.0001
2560,1,2560,0.9372924566268921,0.5861501693725586,35.11423110961914,0.3511423170566559,0.01,0.0001
2580,1,2580,0.9957649111747742,0.6432825326919556,35.24823760986328,0.3524823784828186,0.01,0.0001
2600,1,2600,0.8695526123046875,0.519849956035614,34.97026824951172,0.3497026860713959,0.01,0.0001
2620,1,2620,0.738490879535675,0.3873264193534851,35.11644744873047,0.35116446018218994,0.01,0.0001
2640,1,2640,1.2368428707122803,0.8865581154823303,35.028472900390625,0.35028472542762756,0.01,0.0001
2660,1,2660,0.773128092288971,0.4233863949775696,34.97417068481445,0.34974169731140137,0.01,0.0001
2680,1,2680,1.060884714126587,0.6977201700210571,36.31644821166992,0.363164484500885,0.01,0.0001
2700,1,2700,0.7972069978713989,0.4468989372253418,35.03080368041992,0.35030803084373474,0.01,0.0001
2720,1,2720,0.9583529829978943,0.6084793210029602,34.98736572265625,0.3498736619949341,0.01,0.0001
2740,1,2740,0.8225743770599365,0.46972256898880005,35.285179138183594,0.3528517782688141,0.01,0.0001
2760,1,2760,0.6461844444274902,0.2960163950920105,35.016807556152344,0.3501680791378021,0.01,0.0001
2780,1,2780,0.8355495929718018,0.47596830129623413,35.9581298828125,0.3595812916755676,0.01,0.0001
2800,1,2800,0.7430711984634399,0.3942151665687561,34.88560104370117,0.34885600209236145,0.01,0.0001
2820,1,2820,0.9431322813034058,0.5897530317306519,35.337928771972656,0.3533792793750763,0.01,0.0001
2840,1,2840,1.12348210811615,0.7628720998764038,36.061004638671875,0.3606100380420685,0.01,0.0001
2860,1,2860,0.8358772993087769,0.4870162606239319,34.88610076904297,0.3488610088825226,0.01,0.0001
2880,1,2880,0.606543779373169,0.2526916265487671,35.38521957397461,0.35385218262672424,0.01,0.0001
2900,1,2900,0.8133292198181152,0.45653578639030457,35.67934036254883,0.3567934036254883,0.01,0.0001
2920,1,2920,0.7312201261520386,0.3772019147872925,35.401824951171875,0.3540182411670685,0.01,0.0001
2940,1,2940,0.6769208908081055,0.30423909425735474,37.2681770324707,0.37268176674842834,0.01,0.0001
2960,1,2960,0.7609269618988037,0.4092220664024353,35.17048645019531,0.351704865694046,0.01,0.0001
2980,1,2980,1.0032261610031128,0.6470170617103577,35.620914459228516,0.3562091290950775,0.01,0.0001
3000,1,3000,0.8766418695449829,0.5068637728691101,36.977813720703125,0.3697781264781952,0.01,0.0001
3020,1,3020,0.7486811876296997,0.3993366062641144,34.93445587158203,0.34934455156326294,0.01,0.0001
3040,1,3040,0.8691521883010864,0.5208396315574646,34.83125686645508,0.3483125567436218,0.01,0.0001
3060,1,3060,0.8184361457824707,0.4545489549636841,36.38872146606445,0.363887220621109,0.01,0.0001
3080,1,3080,0.8278812170028687,0.47406142950057983,35.38197708129883,0.35381975769996643,0.01,0.0001
3100,1,3100,0.9450293779373169,0.579190194606781,36.58391571044922,0.3658391535282135,0.01,0.0001
3120,1,3120,0.770010232925415,0.41921287775039673,35.07973861694336,0.3507973849773407,0.01,0.0001
3140,1,3140,0.7784805297851562,0.40084803104400635,37.763248443603516,0.3776324689388275,0.01,0.0001
3160,1,3160,0.6095095872879028,0.2516360878944397,35.787349700927734,0.35787349939346313,0.01,0.0001
3180,1,3180,0.5981036424636841,0.2497977912425995,34.83058166503906,0.3483058214187622,0.01,0.0001
3200,1,3200,0.7252902984619141,0.3530203700065613,37.226993560791016,0.3722699284553528,0.01,0.0001
3220,1,3220,0.8733971118927002,0.5209202766418457,35.2476806640625,0.3524768054485321,0.01,0.0001
3240,1,3240,0.7709357142448425,0.407254695892334,36.36810302734375,0.36368101835250854,0.01,0.0001
3260,1,3260,0.7103246450424194,0.3568129539489746,35.35116958618164,0.3535116910934448,0.01,0.0001
3280,1,3280,0.7460377216339111,0.3920362591743469,35.400142669677734,0.3540014326572418,0.01,0.0001
3300,1,3300,0.9215414524078369,0.5725233554840088,34.90181350708008,0.3490181267261505,0.01,0.0001
3320,1,3320,0.9023089408874512,0.5539336800575256,34.8375244140625,0.34837523102760315,0.01,0.0001
3340,1,3340,0.7006951570510864,0.3519589602947235,34.87362289428711,0.3487362265586853,0.01,0.0001
3360,1,3360,0.650313138961792,0.29085075855255127,35.94623947143555,0.3594623804092407,0.01,0.0001
3380,1,3380,0.7031660079956055,0.3533059060573578,34.98600769042969,0.3498600721359253,0.01,0.0001
3400,1,3400,0.6905871033668518,0.33483558893203735,35.57515335083008,0.35575151443481445,0.01,0.0001
3420,1,3420,0.634583592414856,0.2861943542957306,34.83892059326172,0.348389208316803,0.01,0.0001
3440,1,3440,0.6378978490829468,0.28663772344589233,35.12601089477539,0.35126009583473206,0.01,0.0001
3460,1,3460,0.7131837010383606,0.3644763231277466,34.8707389831543,0.348707377910614,0.01,0.0001
3480,1,3480,0.5872718095779419,0.23780572414398193,34.94660949707031,0.34946608543395996,0.01,0.0001
3500,1,3500,0.6701565980911255,0.3158663511276245,35.42902374267578,0.3542902171611786,0.01,0.0001
3520,1,3520,0.7642120122909546,0.41494375467300415,34.92682647705078,0.34926825761795044,0.01,0.0001
3540,1,3540,0.6142773628234863,0.2653351426124573,34.89421844482422,0.34894219040870667,0.01,0.0001
3560,1,3560,0.7195156216621399,0.36908623576164246,35.042938232421875,0.35042938590049744,0.01,0.0001
3580,1,3580,0.8425790071487427,0.492378830909729,35.020015716552734,0.3502001464366913,0.01,0.0001
3600,1,3600,0.97622150182724,0.6273894906044006,34.883201599121094,0.34883201122283936,0.01,0.0001
