video_path,window_idx,label,score
AVLips/0_real/0.mp4,0,0,0.6783574223518372
AVLips/0_real/0.mp4,1,0,0.43237921595573425
AVLips/0_real/0.mp4,2,0,0.4521448016166687
AVLips/0_real/0.mp4,3,0,0.6210618615150452
AVLips/0_real/0.mp4,4,0,0.5810725092887878
AVLips/0_real/0.mp4,5,0,0.7878631949424744
AVLips/0_real/0.mp4,6,0,0.9447226524353027
AVLips/0_real/0.mp4,7,0,0.42456939816474915
AVLips/0_real/0.mp4,8,0,0.9006140828132629
AVLips/0_real/0.mp4,9,0,0.5889906287193298
AVLips/0_real/1.mp4,0,0,0.02386925369501114
AVLips/0_real/1.mp4,1,0,0.11615942418575287
AVLips/0_real/1.mp4,2,0,0.0007749991491436958
AVLips/0_real/1.mp4,3,0,0.016597770154476166
AVLips/0_real/1.mp4,4,0,0.01288791187107563
AVLips/0_real/1.mp4,5,0,0.15333640575408936
AVLips/0_real/1.mp4,6,0,0.3081071972846985
AVLips/0_real/1.mp4,7,0,0.04365922510623932
AVLips/0_real/1.mp4,8,0,0.008167068473994732
AVLips/0_real/1.mp4,9,0,0.048785943537950516
AVLips/0_real/10.mp4,0,0,0.08142874389886856
AVLips/0_real/10.mp4,1,0,0.013936091214418411
AVLips/0_real/10.mp4,2,0,0.003191158641129732
AVLips/0_real/10.mp4,3,0,0.0024186531081795692
AVLips/0_real/10.mp4,4,0,0.006351154297590256
AVLips/0_real/10.mp4,5,0,0.00028989871498197317
AVLips/0_real/10.mp4,6,0,0.2523498237133026
AVLips/0_real/10.mp4,7,0,0.5388326644897461
AVLips/0_real/10.mp4,8,0,0.17540457844734192
AVLips/0_real/10.mp4,9,0,0.844657838344574
AVLips/0_real/100.mp4,0,0,0.8592896461486816
AVLips/0_real/100.mp4,1,0,0.7245949506759644
AVLips/0_real/100.mp4,2,0,0.30350419878959656
AVLips/0_real/100.mp4,3,0,0.2078392654657364
AVLips/0_real/100.mp4,4,0,0.13362528383731842
AVLips/0_real/100.mp4,5,0,0.22673185169696808
AVLips/0_real/100.mp4,6,0,0.03776060789823532
AVLips/0_real/100.mp4,7,0,0.7399628162384033
AVLips/0_real/100.mp4,8,0,0.2601744532585144
AVLips/0_real/100.mp4,9,0,0.6292843222618103
AVLips/0_real/1000.mp4,0,0,0.010941010899841785
AVLips/0_real/1000.mp4,1,0,0.00035867883707396686
AVLips/0_real/1000.mp4,2,0,0.00634003896266222
AVLips/0_real/1000.mp4,3,0,1.6154655895661563e-05
AVLips/0_real/1000.mp4,4,0,0.0005588812055066228
AVLips/0_real/1000.mp4,5,0,4.504205935518257e-05
AVLips/0_real/1000.mp4,6,0,0.0019239343237131834
AVLips/0_real/1000.mp4,7,0,0.013835442252457142
AVLips/0_real/1000.mp4,8,0,0.0005114399828016758
AVLips/0_real/1000.mp4,9,0,0.00017535540973767638
AVLips/0_real/1001.mp4,0,0,5.6411886362184305e-06
AVLips/0_real/1001.mp4,1,0,0.018532244488596916
AVLips/0_real/1001.mp4,2,0,0.013477319851517677
AVLips/0_real/1001.mp4,3,0,0.00029683083994314075
AVLips/0_real/1001.mp4,4,0,0.008159841410815716
AVLips/0_real/1001.mp4,5,0,0.00013856410805601627
AVLips/0_real/1001.mp4,6,0,0.006059563718736172
AVLips/0_real/1001.mp4,7,0,6.8030271904717665e-06
AVLips/0_real/1001.mp4,8,0,0.0002382391830906272
AVLips/0_real/1001.mp4,9,0,0.007257811725139618
AVLips/0_real/1002.mp4,0,0,0.010253658518195152
AVLips/0_real/1002.mp4,1,0,0.0015081636374816298
AVLips/0_real/1002.mp4,2,0,0.0006745925056748092
AVLips/0_real/1002.mp4,3,0,4.244500451022759e-05
AVLips/0_real/1002.mp4,4,0,0.10873273760080338
AVLips/0_real/1002.mp4,5,0,0.000444756296928972
AVLips/0_real/1002.mp4,6,0,0.004738318268209696
AVLips/0_real/1002.mp4,7,0,7.303811435122043e-05
AVLips/0_real/1002.mp4,8,0,0.00463248323649168
AVLips/0_real/1002.mp4,9,0,0.00035207494511269033
AVLips/0_real/1003.mp4,0,0,0.004762099124491215
AVLips/0_real/1003.mp4,1,0,2.8697286325041205e-05
AVLips/0_real/1003.mp4,2,0,0.00021272989397402853
AVLips/0_real/1003.mp4,3,0,0.005599446594715118
AVLips/0_real/1003.mp4,4,0,0.00023062741092871875
AVLips/0_real/1003.mp4,5,0,7.849789835745469e-05
AVLips/0_real/1003.mp4,6,0,8.30884964670986e-05
AVLips/0_real/1003.mp4,7,0,0.0005982008296996355
AVLips/0_real/1003.mp4,8,0,0.0004964969702996314
AVLips/0_real/1003.mp4,9,0,0.004485962446779013
AVLips/0_real/1004.mp4,0,0,0.0002043652202701196
AVLips/0_real/1004.mp4,1,0,0.0008042763220146298
AVLips/0_real/1004.mp4,2,0,1.638609501242172e-05
AVLips/0_real/1004.mp4,3,0,1.1832356904051267e-05
AVLips/0_real/1004.mp4,4,0,0.0007178446976467967
AVLips/0_real/1004.mp4,5,0,6.244548421818763e-05
AVLips/0_real/1004.mp4,6,0,0.06888651847839355
AVLips/0_real/1004.mp4,7,0,0.006217812187969685
AVLips/0_real/1004.mp4,8,0,9.727101860335097e-05
AVLips/0_real/1004.mp4,9,0,0.0005629370571114123
AVLips/0_real/1005.mp4,0,0,1.0052339121102705e-06
AVLips/0_real/1005.mp4,1,0,1.8150018377127708e-06
AVLips/0_real/1005.mp4,2,0,0.0036540396977216005
AVLips/0_real/1005.mp4,3,0,0.003838583594188094
AVLips/0_real/1005.mp4,4,0,0.029376165941357613
AVLips/0_real/1005.mp4,5,0,0.02119474671781063
AVLips/0_real/1005.mp4,6,0,0.0023341940250247717
AVLips/0_real/1005.mp4,7,0,0.020790409296751022
AVLips/0_real/1005.mp4,8,0,0.0011434925254434347
AVLips/0_real/1005.mp4,9,0,0.0005674614221788943
AVLips/1_fake/0.mp4,0,1,0.999769389629364
AVLips/1_fake/0.mp4,1,1,0.9890384674072266
AVLips/1_fake/0.mp4,2,1,0.9899721145629883
AVLips/1_fake/0.mp4,3,1,0.9997914433479309
AVLips/1_fake/0.mp4,4,1,0.9952043294906616
AVLips/1_fake/0.mp4,5,1,0.9999773502349854
AVLips/1_fake/0.mp4,6,1,0.9999377727508545
AVLips/1_fake/0.mp4,7,1,0.9977889060974121
AVLips/1_fake/0.mp4,8,1,0.9959372282028198
AVLips/1_fake/0.mp4,9,1,0.9115185141563416
AVLips/1_fake/1.mp4,0,1,0.9989462494850159
AVLips/1_fake/1.mp4,1,1,0.999982476234436
AVLips/1_fake/1.mp4,2,1,0.9926480054855347
AVLips/1_fake/1.mp4,3,1,0.999670147895813
AVLips/1_fake/1.mp4,4,1,0.9998787641525269
AVLips/1_fake/1.mp4,5,1,0.9999465942382812
AVLips/1_fake/1.mp4,6,1,0.9999715089797974
AVLips/1_fake/1.mp4,7,1,0.9999914169311523
AVLips/1_fake/1.mp4,8,1,0.9976890087127686
AVLips/1_fake/1.mp4,9,1,0.9813804030418396
AVLips/1_fake/10.mp4,0,1,0.9912235736846924
AVLips/1_fake/10.mp4,1,1,0.9991874098777771
AVLips/1_fake/10.mp4,2,1,0.9987447261810303
AVLips/1_fake/10.mp4,3,1,0.9151197671890259
AVLips/1_fake/10.mp4,4,1,0.7917163372039795
AVLips/1_fake/10.mp4,5,1,0.9995681643486023
AVLips/1_fake/10.mp4,6,1,0.9987010955810547
AVLips/1_fake/10.mp4,7,1,0.9981770515441895
AVLips/1_fake/10.mp4,8,1,0.9966632723808289
AVLips/1_fake/10.mp4,9,1,0.9930732846260071
AVLips/1_fake/100.mp4,0,1,0.9976499676704407
AVLips/1_fake/100.mp4,1,1,0.9930867552757263
AVLips/1_fake/100.mp4,2,1,0.9830557107925415
AVLips/1_fake/100.mp4,3,1,0.9893865585327148
AVLips/1_fake/100.mp4,4,1,0.9989249110221863
AVLips/1_fake/100.mp4,5,1,0.9976491332054138
AVLips/1_fake/100.mp4,6,1,0.997612476348877
AVLips/1_fake/100.mp4,7,1,0.994285523891449
AVLips/1_fake/100.mp4,8,1,0.965390682220459
AVLips/1_fake/100.mp4,9,1,0.9978424310684204
AVLips/1_fake/1000.mp4,0,1,0.9999266862869263
AVLips/1_fake/1000.mp4,1,1,0.9993510842323303
AVLips/1_fake/1000.mp4,2,1,0.9922156929969788
AVLips/1_fake/1000.mp4,3,1,0.9998325109481812
AVLips/1_fake/1000.mp4,4,1,0.9991869330406189
AVLips/1_fake/1000.mp4,5,1,0.9952704310417175
AVLips/1_fake/1000.mp4,6,1,0.9303205013275146
AVLips/1_fake/1000.mp4,7,1,0.9391226768493652
AVLips/1_fake/1000.mp4,8,1,0.9107351899147034
AVLips/1_fake/1000.mp4,9,1,0.7681289315223694
AVLips/1_fake/1001.mp4,0,1,0.9832757711410522
AVLips/1_fake/1001.mp4,1,1,0.9991185069084167
AVLips/1_fake/1001.mp4,2,1,0.8751876354217529
AVLips/1_fake/1001.mp4,3,1,0.8867062330245972
AVLips/1_fake/1001.mp4,4,1,0.9959194660186768
AVLips/1_fake/1001.mp4,5,1,0.9396002292633057
AVLips/1_fake/1001.mp4,6,1,0.9987576007843018
AVLips/1_fake/1001.mp4,7,1,0.3288429379463196
AVLips/1_fake/1001.mp4,8,1,0.9873560070991516
AVLips/1_fake/1001.mp4,9,1,0.9755775332450867
AVLips/1_fake/1002.mp4,0,1,0.9992557168006897
AVLips/1_fake/1002.mp4,1,1,0.9995461106300354
AVLips/1_fake/1002.mp4,2,1,0.9865603446960449
AVLips/1_fake/1002.mp4,3,1,0.8457032442092896
AVLips/1_fake/1002.mp4,4,1,0.9904721975326538
AVLips/1_fake/1002.mp4,5,1,0.9993683695793152
AVLips/1_fake/1002.mp4,6,1,0.9987103939056396
AVLips/1_fake/1002.mp4,7,1,0.7162103056907654
AVLips/1_fake/1002.mp4,8,1,0.7423673868179321
AVLips/1_fake/1002.mp4,9,1,0.9833844900131226
AVLips/1_fake/1003.mp4,0,1,0.9847978949546814
AVLips/1_fake/1003.mp4,1,1,0.9909636974334717
AVLips/1_fake/1003.mp4,2,1,0.9851020574569702
AVLips/1_fake/1003.mp4,3,1,0.9881408214569092
AVLips/1_fake/1003.mp4,4,1,0.24981126189231873
AVLips/1_fake/1003.mp4,5,1,0.9256607294082642
AVLips/1_fake/1003.mp4,6,1,0.46133503317832947
AVLips/1_fake/1003.mp4,7,1,0.9754984974861145
AVLips/1_fake/1003.mp4,8,1,0.9522116780281067
AVLips/1_fake/1003.mp4,9,1,0.9909789562225342
AVLips/1_fake/1004.mp4,0,1,0.2656051218509674
AVLips/1_fake/1004.mp4,1,1,0.978168785572052
AVLips/1_fake/1004.mp4,2,1,0.9990323781967163
AVLips/1_fake/1004.mp4,3,1,0.9154788851737976
AVLips/1_fake/1004.mp4,4,1,0.7037195563316345
AVLips/1_fake/1004.mp4,5,1,0.9730257987976074
AVLips/1_fake/1004.mp4,6,1,0.7375645637512207
AVLips/1_fake/1004.mp4,7,1,0.9405826330184937
AVLips/1_fake/1004.mp4,8,1,0.918291449546814
AVLips/1_fake/1004.mp4,9,1,0.11684607714414597
AVLips/1_fake/1005.mp4,0,1,0.1793336421251297
AVLips/1_fake/1005.mp4,1,1,0.9999566078186035
AVLips/1_fake/1005.mp4,2,1,0.9952492713928223
AVLips/1_fake/1005.mp4,3,1,0.9977300763130188
AVLips/1_fake/1005.mp4,4,1,0.9984351992607117
AVLips/1_fake/1005.mp4,5,1,0.28518146276474
AVLips/1_fake/1005.mp4,6,1,0.9998794794082642
AVLips/1_fake/1005.mp4,7,1,0.9999635219573975
AVLips/1_fake/1005.mp4,8,1,0.9977642297744751
AVLips/1_fake/1005.mp4,9,1,0.5558798313140869
