video_path,window_idx,label,score
AVLips/0_real/0.mp4,0,0,0.6775975227355957
AVLips/0_real/0.mp4,1,0,0.6468062996864319
AVLips/0_real/0.mp4,2,0,0.6588776111602783
AVLips/0_real/0.mp4,3,0,0.6739939451217651
AVLips/0_real/0.mp4,4,0,0.6667366027832031
AVLips/0_real/0.mp4,5,0,0.6419724225997925
AVLips/0_real/0.mp4,6,0,0.6425269246101379
AVLips/0_real/0.mp4,7,0,0.7148535847663879
AVLips/0_real/0.mp4,8,0,0.6911152601242065
AVLips/0_real/0.mp4,9,0,0.6864523887634277
AVLips/0_real/1.mp4,0,0,0.5680850148200989
AVLips/0_real/1.mp4,1,0,0.5181873440742493
AVLips/0_real/1.mp4,2,0,0.5692407488822937
AVLips/0_real/1.mp4,3,0,0.5919492244720459
AVLips/0_real/1.mp4,4,0,0.5599955320358276
AVLips/0_real/1.mp4,5,0,0.5614913702011108
AVLips/0_real/1.mp4,6,0,0.6324931979179382
AVLips/0_real/1.mp4,7,0,0.5387850403785706
AVLips/0_real/1.mp4,8,0,0.5351932048797607
AVLips/0_real/1.mp4,9,0,0.48093485832214355
AVLips/0_real/10.mp4,0,0,0.5338796377182007
AVLips/0_real/10.mp4,1,0,0.5474928617477417
AVLips/0_real/10.mp4,2,0,0.5057712197303772
AVLips/0_real/10.mp4,3,0,0.6144245266914368
AVLips/0_real/10.mp4,4,0,0.5581011176109314
AVLips/0_real/10.mp4,5,0,0.5004052519798279
AVLips/0_real/10.mp4,6,0,0.594150960445404
AVLips/0_real/10.mp4,7,0,0.6063138842582703
AVLips/0_real/10.mp4,8,0,0.6076503396034241
AVLips/0_real/10.mp4,9,0,0.5930613279342651
AVLips/0_real/100.mp4,0,0,0.5663477182388306
AVLips/0_real/100.mp4,1,0,0.658826470375061
AVLips/0_real/100.mp4,2,0,0.6447336077690125
AVLips/0_real/100.mp4,3,0,0.6062923669815063
AVLips/0_real/100.mp4,4,0,0.5947179198265076
AVLips/0_real/100.mp4,5,0,0.6433427333831787
AVLips/0_real/100.mp4,6,0,0.6286050081253052
AVLips/0_real/100.mp4,7,0,0.6321528553962708
AVLips/0_real/100.mp4,8,0,0.6913219094276428
AVLips/0_real/100.mp4,9,0,0.545076847076416
AVLips/0_real/1000.mp4,0,0,0.6016219258308411
AVLips/0_real/1000.mp4,1,0,0.5955736041069031
AVLips/0_real/1000.mp4,2,0,0.5723492503166199
AVLips/0_real/1000.mp4,3,0,0.5808314681053162
AVLips/0_real/1000.mp4,4,0,0.5415575504302979
AVLips/0_real/1000.mp4,5,0,0.599293053150177
AVLips/0_real/1000.mp4,6,0,0.5578926801681519
AVLips/0_real/1000.mp4,7,0,0.5610912442207336
AVLips/0_real/1000.mp4,8,0,0.6273215413093567
AVLips/0_real/1000.mp4,9,0,0.5637474656105042
AVLips/0_real/1001.mp4,0,0,0.6202043294906616
AVLips/0_real/1001.mp4,1,0,0.5834315419197083
AVLips/0_real/1001.mp4,2,0,0.5227532982826233
AVLips/0_real/1001.mp4,3,0,0.5663191676139832
AVLips/0_real/1001.mp4,4,0,0.5063472390174866
AVLips/0_real/1001.mp4,5,0,0.6447001695632935
AVLips/0_real/1001.mp4,6,0,0.5708464980125427
AVLips/0_real/1001.mp4,7,0,0.5374037027359009
AVLips/0_real/1001.mp4,8,0,0.5650560855865479
AVLips/0_real/1001.mp4,9,0,0.5834683775901794
AVLips/0_real/1002.mp4,0,0,0.5749815106391907
AVLips/0_real/1002.mp4,1,0,0.6284903883934021
AVLips/0_real/1002.mp4,2,0,0.543592095375061
AVLips/0_real/1002.mp4,3,0,0.5941698551177979
AVLips/0_real/1002.mp4,4,0,0.6011947989463806
AVLips/0_real/1002.mp4,5,0,0.589106023311615
AVLips/0_real/1002.mp4,6,0,0.6801061034202576
AVLips/0_real/1002.mp4,7,0,0.5284340977668762
AVLips/0_real/1002.mp4,8,0,0.544226884841919
AVLips/0_real/1002.mp4,9,0,0.5410440564155579
AVLips/0_real/1003.mp4,0,0,0.5815848112106323
AVLips/0_real/1003.mp4,1,0,0.572572648525238
AVLips/0_real/1003.mp4,2,0,0.6119295358657837
AVLips/0_real/1003.mp4,3,0,0.5731688141822815
AVLips/0_real/1003.mp4,4,0,0.579610288143158
AVLips/0_real/1003.mp4,5,0,0.6288377642631531
AVLips/0_real/1003.mp4,6,0,0.6023544073104858
AVLips/0_real/1003.mp4,7,0,0.5938089489936829
AVLips/0_real/1003.mp4,8,0,0.5694643259048462
AVLips/0_real/1003.mp4,9,0,0.6025829315185547
AVLips/0_real/1004.mp4,0,0,0.5759992599487305
AVLips/0_real/1004.mp4,1,0,0.614380419254303
AVLips/0_real/1004.mp4,2,0,0.5899269580841064
AVLips/0_real/1004.mp4,3,0,0.5960812568664551
AVLips/0_real/1004.mp4,4,0,0.6454979777336121
AVLips/0_real/1004.mp4,5,0,0.5251212120056152
AVLips/0_real/1004.mp4,6,0,0.5527938008308411
AVLips/0_real/1004.mp4,7,0,0.5503614544868469
AVLips/0_real/1004.mp4,8,0,0.5660727024078369
AVLips/0_real/1004.mp4,9,0,0.5078542828559875
AVLips/0_real/1005.mp4,0,0,0.5802883505821228
AVLips/0_real/1005.mp4,1,0,0.539634108543396
AVLips/0_real/1005.mp4,2,0,0.5851572751998901
AVLips/0_real/1005.mp4,3,0,0.5519289374351501
AVLips/0_real/1005.mp4,4,0,0.5865909457206726
AVLips/0_real/1005.mp4,5,0,0.5935637354850769
AVLips/0_real/1005.mp4,6,0,0.6290147304534912
AVLips/0_real/1005.mp4,7,0,0.5987067818641663
AVLips/0_real/1005.mp4,8,0,0.6231310367584229
AVLips/0_real/1005.mp4,9,0,0.5909733772277832
AVLips/1_fake/0.mp4,0,1,0.6887543797492981
AVLips/1_fake/0.mp4,1,1,0.6168004870414734
AVLips/1_fake/0.mp4,2,1,0.6735216379165649
AVLips/1_fake/0.mp4,3,1,0.6217907071113586
AVLips/1_fake/0.mp4,4,1,0.6187623143196106
AVLips/1_fake/0.mp4,5,1,0.624663233757019
AVLips/1_fake/0.mp4,6,1,0.7087252736091614
AVLips/1_fake/0.mp4,7,1,0.6486406922340393
AVLips/1_fake/0.mp4,8,1,0.6638560891151428
AVLips/1_fake/0.mp4,9,1,0.681602418422699
AVLips/1_fake/1.mp4,0,1,0.4901341199874878
AVLips/1_fake/1.mp4,1,1,0.526954174041748
AVLips/1_fake/1.mp4,2,1,0.6093716025352478
AVLips/1_fake/1.mp4,3,1,0.5236788988113403
AVLips/1_fake/1.mp4,4,1,0.5498729348182678
AVLips/1_fake/1.mp4,5,1,0.5819393992424011
AVLips/1_fake/1.mp4,6,1,0.5976288914680481
AVLips/1_fake/1.mp4,7,1,0.5196150541305542
AVLips/1_fake/1.mp4,8,1,0.5175915956497192
AVLips/1_fake/1.mp4,9,1,0.5235927104949951
AVLips/1_fake/10.mp4,0,1,0.5628505349159241
AVLips/1_fake/10.mp4,1,1,0.5405547022819519
AVLips/1_fake/10.mp4,2,1,0.6182172894477844
AVLips/1_fake/10.mp4,3,1,0.5638418793678284
AVLips/1_fake/10.mp4,4,1,0.5183799862861633
AVLips/1_fake/10.mp4,5,1,0.4792101979255676
AVLips/1_fake/10.mp4,6,1,0.5052329301834106
AVLips/1_fake/10.mp4,7,1,0.540412425994873
AVLips/1_fake/10.mp4,8,1,0.46272754669189453
AVLips/1_fake/10.mp4,9,1,0.5568427443504333
AVLips/1_fake/100.mp4,0,1,0.6278532147407532
AVLips/1_fake/100.mp4,1,1,0.6511490345001221
AVLips/1_fake/100.mp4,2,1,0.5934179425239563
AVLips/1_fake/100.mp4,3,1,0.5867267847061157
AVLips/1_fake/100.mp4,4,1,0.6110345721244812
AVLips/1_fake/100.mp4,5,1,0.6169248223304749
AVLips/1_fake/100.mp4,6,1,0.6495261192321777
AVLips/1_fake/100.mp4,7,1,0.6066663861274719
AVLips/1_fake/100.mp4,8,1,0.6093419194221497
AVLips/1_fake/100.mp4,9,1,0.6039280295372009
AVLips/1_fake/1000.mp4,0,1,0.5921061038970947
AVLips/1_fake/1000.mp4,1,1,0.5852338671684265
AVLips/1_fake/1000.mp4,2,1,0.5927980542182922
AVLips/1_fake/1000.mp4,3,1,0.5933166742324829
AVLips/1_fake/1000.mp4,4,1,0.5559956431388855
AVLips/1_fake/1000.mp4,5,1,0.693785548210144
AVLips/1_fake/1000.mp4,6,1,0.6275757551193237
AVLips/1_fake/1000.mp4,7,1,0.6019676923751831
AVLips/1_fake/1000.mp4,8,1,0.6329699754714966
AVLips/1_fake/1000.mp4,9,1,0.5729643106460571
AVLips/1_fake/1001.mp4,0,1,0.5866451263427734
AVLips/1_fake/1001.mp4,1,1,0.558152437210083
AVLips/1_fake/1001.mp4,2,1,0.6009288430213928
AVLips/1_fake/1001.mp4,3,1,0.5625197291374207
AVLips/1_fake/1001.mp4,4,1,0.4994750916957855
AVLips/1_fake/1001.mp4,5,1,0.5949938893318176
AVLips/1_fake/1001.mp4,6,1,0.6267286539077759
AVLips/1_fake/1001.mp4,7,1,0.5526324510574341
AVLips/1_fake/1001.mp4,8,1,0.513386070728302
AVLips/1_fake/1001.mp4,9,1,0.542404294013977
AVLips/1_fake/1002.mp4,0,1,0.5972395539283752
AVLips/1_fake/1002.mp4,1,1,0.5844954252243042
AVLips/1_fake/1002.mp4,2,1,0.5780788064002991
AVLips/1_fake/1002.mp4,3,1,0.6129773259162903
AVLips/1_fake/1002.mp4,4,1,0.6605767011642456
AVLips/1_fake/1002.mp4,5,1,0.6356334090232849
AVLips/1_fake/1002.mp4,6,1,0.6302143335342407
AVLips/1_fake/1002.mp4,7,1,0.6904335618019104
AVLips/1_fake/1002.mp4,8,1,0.5716219544410706
